,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
55494,36.0,5.0,10.0,125000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23905,36.0,2.0,3.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36340,60.0,7.0,1.0,70000.0,0.0,16255.28,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17531,36.0,3.0,10.0,78000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9602,60.0,3.0,2.0,45000.0,0.0,11464.54,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51082,60.0,5.0,10.0,88650.0,0.0,29583.07,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63041,60.0,3.0,10.0,90000.0,0.0,29344.6,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30195,36.0,3.0,10.0,75000.0,0.0,5709.6,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56454,60.0,3.0,10.0,125000.0,0.0,12677.31,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30457,36.0,2.0,,94000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38663,36.0,4.0,6.0,159000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43514,36.0,4.0,10.0,80000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73665,36.0,4.0,10.0,35000.0,0.0,4220.27,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67254,36.0,3.0,10.0,100000.0,0.0,6584.98,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66746,36.0,3.0,5.0,60200.0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20877,36.0,2.0,,41500.0,0.0,4378.05,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48117,36.0,2.0,1.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85897,36.0,3.0,7.0,52000.0,0.0,8849.5,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48548,36.0,3.0,,60000.0,0.0,14702.03,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30969,60.0,3.0,10.0,105000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42856,60.0,3.0,10.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81773,36.0,4.0,2.0,45000.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29343,36.0,2.0,7.0,68000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59878,60.0,5.0,3.0,70000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81261,36.0,3.0,5.0,51000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61318,36.0,2.0,1.0,48000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30061,36.0,1.0,0.0,130000.0,0.0,16569.98,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75977,36.0,5.0,6.0,44392.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9311,36.0,3.0,0.0,52000.0,0.0,9772.3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88194,60.0,6.0,9.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13459,36.0,2.0,3.0,125000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92723,36.0,4.0,,75000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
